Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,Participant
31,1,1004,0,2,112,REL,AFTER-V,5.005747312,9,Firefox,4.515522967,0.125759944,BONUS,0,experimental,18,1465,REL-AFTER-V,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",2
31,1,1154,0,2,114,NONCE,AFTER-VP,4.382518198,9,Firefox,NA,NA,FLERG,0,experimental,11,1867,NONCE-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",2
31,1,1136,0,2,116,NONCE,AFTER-V,3.331052745,7,Firefox,NA,NA,DWERT,1,experimental,14,1225,NONCE-AFTER-V,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",2
31,1,998,1,2,118,REL,AFTER-V,4.223689768,7,Firefox,4.176312386,0.141363369,GRAPH,1,experimental,48,1206,REL-AFTER-V,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",2
31,1,896,0,2,119,UNREL,AFTER-VP,3.087558969,8,Firefox,3.929769388,0.095724535,SHARK,0,experimental,16,1484,UNREL-AFTER-VP,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",2
25,1,1167.6,1,6,1,REL,AFTER-V,3.331052745,7,Chrome,4.789408745,0.686182952,BIRTH,1,experimental,14,1449.7,REL-AFTER-V,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",3
25,1,979,1,6,2,NONCE,AFTER-VP,4.054597373,7,Chrome,NA,NA,WOOSE,1,experimental,1,2282.6,NONCE-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",3
25,1,1135.3999999999999,0,6,7,REL,AFTER-VP,3.590390365,7,Chrome,3.975196615,0.581803613,BACON,0,experimental,17,2049.6,REL-AFTER-VP,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",3
25,1,1178.7,0,6,9,NONCE,AFTER-VP,3.499480888,9,Chrome,NA,NA,FLOVE,0,experimental,37,1982.6999999999998,NONCE-AFTER-VP,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",3
25,1,1022.9999999999999,0,6,12,UNREL,AFTER-V,5.294762043,8,Chrome,3.192247125,0.029311037,MELON,0,experimental,3,1133.3999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",3
25,1,1049.6000000000001,0,6,13,NONCE,AFTER-V,3.651952199,6,Chrome,NA,NA,VECTS,0,experimental,22,1116.6000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",3
25,1,982.9,0,6,15,REL,AFTER-V,3.603458685,5,Chrome,4.976780877,0.546862958,FIGHT,0,experimental,8,1466.5,REL-AFTER-V,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",3
25,1,980.3,0,6,20,REL,AFTER-VP,3.949644483,9,Chrome,5.474563669,0.500925534,MUSIC,0,experimental,41,1416.3,REL-AFTER-VP,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",3
25,1,858,1,6,28,REL,AFTER-VP,2.794650654,7,Chrome,3.193575913,0.504048878,LORRY,1,experimental,23,1733.3,REL-AFTER-VP,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",3
25,1,963.8,0,6,29,REL,AFTER-V,4.104575844,10,Chrome,5.35027968,0.643797235,PARTY,0,experimental,2,1033.1,REL-AFTER-V,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",3
25,1,1137.3,0,6,32,REL,AFTER-VP,3.223196377,7,Chrome,5.311004219,0.31482591,MODEL,0,experimental,47,1816.4,REL-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",3
25,1,980.6,0,6,34,REL,AFTER-V,3.671694735,6,Chrome,4.714494586,0.436893167,OCEAN,0,experimental,38,966.7,REL-AFTER-V,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",3
25,1,1318.3,0,6,35,NONCE,AFTER-V,2.761427779,7,Chrome,NA,NA,GENCE,0,experimental,34,1016.4,NONCE-AFTER-V,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",3
25,1,1334.5,0,6,36,UNREL,AFTER-VP,2.954817735,7,Chrome,4.227867511,0.200530544,MERCY,0,experimental,54,1466.3999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",3
25,1,1121.2,0,6,38,REL,AFTER-VP,3.563555912,8,Chrome,4.884322105,0.704060439,TRAIN,0,experimental,59,1400.1,REL-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",3
25,1,1132.4,1,6,39,REL,AFTER-VP,3.827345184,7,Chrome,4.538804727,0.356322599,SMILE,1,experimental,53,1216.3999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",3
25,1,1166.9,0,6,41,UNREL,AFTER-V,4.257983625,9,Chrome,3.681235784,0.023932131,NYLON,0,experimental,51,1083.3999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",3
25,1,1749.8,0,6,45,UNREL,AFTER-VP,5.005747312,9,Chrome,3.519602188,0.028582389,POUCH,0,experimental,18,1966.1,UNREL-AFTER-VP,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",3
25,1,3052.1,0,6,46,UNREL,AFTER-VP,4.460251055,8,Chrome,3.430462728,0.053296581,ACORN,0,experimental,12,2582.8,UNREL-AFTER-VP,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",3
25,1,1381.6,0,6,47,NONCE,AFTER-V,3.681799882,10,Chrome,NA,NA,GNISP,0,experimental,46,866.6,NONCE-AFTER-V,Win32,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",3
25,1,1063.5,0,6,48,REL,AFTER-V,4.271877839,7,Chrome,5.33947384,0.149010967,MARCH,0,experimental,44,1033.3000000000002,REL-AFTER-V,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",3
25,1,1068.5,0,6,49,REL,AFTER-VP,2.935126552,6,Chrome,4.850225334,0.693079255,GRANT,0,experimental,29,2049.2,REL-AFTER-VP,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",3
25,1,1197.2,0,6,51,NONCE,AFTER-V,4.510372539,8,Chrome,NA,NA,GLAFT,0,experimental,58,1000,NONCE-AFTER-V,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",3
25,1,1167.8,0,6,53,NONCE,AFTER-V,3.087558969,8,Chrome,NA,NA,JULTS,0,experimental,16,900.1,NONCE-AFTER-V,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",3
25,1,1130.1000000000001,0,6,54,UNREL,AFTER-VP,5.617442386,7,Chrome,4.199949835,0.072750297,WHEAT,0,experimental,42,1766.3,UNREL-AFTER-VP,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",3
25,1,980.5,0,6,55,REL,AFTER-VP,4.382518198,9,Chrome,4.578922163,0.297423709,PLANE,0,experimental,11,1466.3,REL-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",3
25,1,905.9000000000001,0,6,58,UNREL,AFTER-V,3.484128918,6,Chrome,3.75194906,0.044440644,GRAPE,0,experimental,15,899.8000000000001,UNREL-AFTER-V,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",3
25,1,2302,0,6,61,NONCE,AFTER-VP,3.96226586,7,Chrome,NA,NA,GARGE,0,experimental,25,1599.6,NONCE-AFTER-VP,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",3
25,1,848.5,1,6,62,UNREL,AFTER-VP,4.223689768,7,Chrome,3.744015211,0.030983292,SPOON,1,experimental,48,1566.5,UNREL-AFTER-VP,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",3
25,1,913.8,0,6,65,REL,AFTER-V,3.672348826,8,Chrome,4.316053735,0.419525812,LAUGH,0,experimental,50,1083.3,REL-AFTER-V,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",3
25,1,1182.1,1,6,66,NONCE,AFTER-V,3.296803811,9,Chrome,NA,NA,WRUNK,1,experimental,40,1166.7,NONCE-AFTER-V,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",3
25,1,1071.3,1,6,67,UNREL,AFTER-VP,2.442833304,8,Chrome,3.583693845,0.332504352,PIPER,1,experimental,60,1633,UNREL-AFTER-VP,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",3
25,1,1180.8000000000002,0,6,70,NONCE,AFTER-V,3.734240866,10,Chrome,NA,NA,SPIFT,0,experimental,4,949.9,NONCE-AFTER-V,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",3
25,1,1120.7,0,6,72,NONCE,AFTER-VP,4.216284055,12,Chrome,NA,NA,KNURN,0,experimental,31,1549.3,NONCE-AFTER-VP,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",3
25,1,863.7,1,6,73,UNREL,AFTER-V,3.541556206,8,Chrome,3.655557686,0.069841755,DISCO,1,experimental,45,750,UNREL-AFTER-V,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",3
25,1,1107.3999999999999,0,6,74,NONCE,AFTER-V,3.571960851,11,Chrome,NA,NA,SWILK,0,experimental,28,916.8,NONCE-AFTER-V,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",3
25,1,990.4,1,6,76,UNREL,AFTER-VP,3.147773871,9,Chrome,3.874821707,0.024638016,ONION,1,experimental,36,1249.9,UNREL-AFTER-VP,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",3
25,1,1040.8999999999999,0,6,78,UNREL,AFTER-V,3.784228166,8,Chrome,4.091225612,0.144013775,PEARL,0,experimental,39,883.1999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",3
25,1,924,1,6,79,REL,AFTER-V,4.166816978,8,Chrome,5.000544983,0.399338922,PEACE,1,experimental,20,1050,REL-AFTER-V,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",3
25,1,871.4,1,6,81,UNREL,AFTER-V,4.064504628,7,Chrome,4.254807488,0.128075313,ALIEN,1,experimental,27,982.9,UNREL-AFTER-V,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",3
25,1,903.6999999999999,0,6,84,UNREL,AFTER-V,3.407217937,7,Chrome,4.075985546,0.086324713,SALAD,0,experimental,21,733.1999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",3
25,1,914.3,0,6,85,REL,AFTER-VP,3.583221526,11,Chrome,4.682414816,0.345946689,SPORT,0,experimental,35,1532.7,REL-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",3
25,1,1232.3,0,6,86,NONCE,AFTER-VP,3.001120593,6,Chrome,NA,NA,WROSH,0,experimental,43,1766,NONCE-AFTER-VP,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",3
25,1,1197.1000000000001,0,6,87,REL,AFTER-V,4.189108375,6,Chrome,5.35321928,0.284884024,FIELD,0,experimental,32,783.1,REL-AFTER-V,Win32,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",3
25,1,880.1999999999999,0,6,88,UNREL,AFTER-VP,4.78505379,8,Chrome,3.844663502,0.042999458,BINGO,0,experimental,24,1216.6,UNREL-AFTER-VP,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",3
25,1,831,0,6,90,REL,AFTER-V,3.485497116,5,Chrome,4.909946679,0.387246038,FAITH,0,experimental,26,800.1,REL-AFTER-V,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",3
25,1,1368.9,1,6,92,NONCE,AFTER-V,5.075778593,7,Chrome,NA,NA,TIRTH,1,experimental,10,883.5,NONCE-AFTER-V,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",3
25,1,1013.6,0,6,93,NONCE,AFTER-VP,4.141850119,8,Chrome,NA,NA,TROLF,0,experimental,7,1249.9,NONCE-AFTER-VP,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",3
25,1,1505.4,0,6,96,NONCE,AFTER-V,3.506495478,6,Chrome,NA,NA,DWEED,0,experimental,52,633.1,NONCE-AFTER-V,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",3
25,1,978.1,1,6,97,UNREL,AFTER-V,4.528661332,8,Chrome,3.821678729,0.096814912,CURRY,1,experimental,33,800.1,UNREL-AFTER-V,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",3
25,1,1102.4,1,6,99,UNREL,AFTER-VP,3.927682114,9,Chrome,3.549681245,0.073515012,STOUT,1,experimental,6,1899.6,UNREL-AFTER-VP,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",3
25,1,1432.3999999999999,0,6,101,NONCE,AFTER-VP,3.496627781,10,Chrome,NA,NA,JESKS,0,experimental,19,1199.7,NONCE-AFTER-VP,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",3
25,1,1132,0,6,103,NONCE,AFTER-VP,3.570916411,9,Chrome,NA,NA,SMECK,0,experimental,55,1400,NONCE-AFTER-VP,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",3
25,1,922.6999999999999,0,6,104,UNREL,AFTER-VP,4.33783738,9,Chrome,3.65360327,0.040631859,AISLE,0,experimental,30,1349.8000000000002,UNREL-AFTER-VP,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",3
25,1,1036.2,0,6,105,REL,AFTER-VP,3.316655402,8,Chrome,5.154909161,0.538092297,TRADE,0,experimental,5,1199.6,REL-AFTER-VP,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",3
25,1,1188.9,0,6,107,NONCE,AFTER-VP,4.870998895,7,Chrome,NA,NA,DINTH,0,experimental,13,1283.5,NONCE-AFTER-VP,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",3
25,1,915.4,0,6,108,UNREL,AFTER-V,4.042783642,7,Chrome,3.489874614,0.091146301,TORSO,0,experimental,9,983.6,UNREL-AFTER-V,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",3
25,1,1465.3,0,6,109,NONCE,AFTER-VP,3.659160937,8,Chrome,NA,NA,SWEFT,0,experimental,49,1299.7,NONCE-AFTER-VP,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",3
25,1,934.6999999999999,0,6,110,REL,AFTER-V,4.438372257,6,Chrome,5.048236364,0.43050393,VOICE,0,experimental,56,766.7,REL-AFTER-V,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",3
25,1,739.5,1,6,116,UNREL,AFTER-V,2.459390987,7,Chrome,4.142626275,0.34483263,TIGER,1,experimental,57,900,UNREL-AFTER-V,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",3
27,1,1069.1999999999998,1,6,2,UNREL,AFTER-V,4.166816978,8,Chrome,3.894766559,0.003929906,YEAST,1,experimental,20,1237.9,UNREL-AFTER-V,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",4
27,1,985.3,0,6,3,UNREL,AFTER-VP,2.935126552,6,Chrome,3.642666662,0.032653466,BUNNY,0,experimental,29,1671.1000000000001,UNREL-AFTER-VP,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",4
27,1,834.5,0,6,5,REL,AFTER-V,4.870998895,7,Chrome,5.343083165,0.359033021,CLASS,0,experimental,13,1101.6,REL-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",4
27,1,784.2,0,6,8,REL,AFTER-V,3.496627781,10,Chrome,4.931775687,0.385224937,BRAND,0,experimental,19,1070.7,REL-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",4
27,1,918.1,0,6,10,UNREL,AFTER-VP,4.382518198,9,Chrome,3.433099598,0.053885011,RHINO,0,experimental,11,1768.2,UNREL-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",4
27,1,934.4,0,6,13,REL,AFTER-V,3.96226586,7,Chrome,4.351910561,0.674954706,MEDAL,0,experimental,25,1051.1999999999998,REL-AFTER-V,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",4
27,1,1067.7,0,6,16,NONCE,AFTER-VP,2.954817735,7,Chrome,NA,NA,GLIMP,0,experimental,54,1668.5,NONCE-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",4
27,1,767.4,1,6,21,NONCE,AFTER-V,4.064504628,7,Chrome,NA,NA,PANCH,1,experimental,27,1067.5,NONCE-AFTER-V,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",4
27,1,1322.5,0,6,22,REL,AFTER-VP,4.510372539,8,Chrome,4.993537163,0.442868415,MOVIE,0,experimental,58,1501.2,REL-AFTER-VP,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",4
27,1,901.3,1,6,24,UNREL,AFTER-V,3.331052745,7,Chrome,3.399301254,0.067550257,BRUTE,1,experimental,14,1051.8000000000002,UNREL-AFTER-V,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",4
